MofName,Label,Partition,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
ADOGEH_clean,0.0,train,12.68927,5.04587,12.68927,1.01991,1580.54,1549.68,0.5543,0.5434793266072496,0.505,0.0493,0.495141,0.0483375,2305.48,225.07,0.0,0.0,0.0,0.0,0.0,1.12,-0.04,-0.08,0.0,8.0,2.0,2.0,0.0,19.0,2.0,4.0,0.0,4.778670000000001,-7.800000000000001,-15.6,0.0,3.01,0.9800000000000004,1.9600000000000009,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-6.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,4.0,2.0,4.0,0.5625,1.4099999999999997,1.155,2.31,16.0,32.0,24.0,56.0,49.0,63.0,84.0,168.0,54.76000000000001,183.677842,167.24,334.48,9.2416,27.816000000000003,15.504,31.008,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,8.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,2.6,2.439999999999999,5.039999999999999,0.0,8.0,4.0,12.0,0.0,84.0,92.0,176.0,0.0,-6.159999999999999,-2.6,-8.760000000000003,14.0,32.0,48.0,64.0,10.443599999999998,25.112000000000005,34.054399999999994,43.0992,80.0,192.0,256.0,320.0,2338.0,4480.0,4832.0,6016.0,127.89879999999998,244.928,456.19520000000006,525.632,1.0,4.0,4.0,8.0,1.9043999999999992,4.029600000000001,4.2504,8.28,16.0,32.0,48.0,80.0,841.0,928.0,696.0,1624.0,3.61,26.144,19.38,45.524,27.0,60.0,96.0,114.0,11.453100000000004,27.586800000000004,40.40400000000001,51.697800000000015,174.0,474.0,630.0,852.0,864.0,1638.0,2490.0,3096.0,200.8089,422.8649999999999,647.1095999999998,782.9010000000001
ADUWIH_clean,0.0,train,9.28386,6.55138,8.73065,0.722123,1859.8,2575.47,0.5704,0.7898931345491005,0.5704,0.0,0.789893,0.0,6133.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.0799999999999999,0.5999999999999998,0.5599999999999997,0.0,-3.0,-1.0,-2.0,0.0,4.0,20.0,22.0,0.0,-12.000000000000002,-16.414220000000004,-22.414220000000004,0.0,1.7800000000000005,5.15,6.04,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,-0.0399999999999999,-0.0799999999999999,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,1.0,2.0,5.0,6.0,0.5328999999999998,1.1242,2.2265000000000006,2.7886000000000006,4.0,14.0,22.0,28.0,64.0,96.0,160.0,208.0,28.09,119.78,227.445366,287.3353660000001,11.8336,17.543999999999993,41.452,50.22399999999999,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.0950000000000004,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.8336,8.771999999999995,20.60559999999999,17.54399999999999,0.0,0.0,0.0,0.0,0.0,2.3200000000000007,2.1600000000000006,4.48,0.0,10.0,6.0,16.0,0.0,88.0,96.0,184.0,0.0,-7.16,-3.600000000000001,-10.759999999999998,21.0,48.0,78.0,108.0,15.100499999999998,36.4416,52.98540000000001,70.16760000000002,126.0,312.0,432.0,552.0,3684.0,6912.0,7776.0,9792.0,189.1857,346.75199999999995,739.9944,873.0719999999999,1.0,4.0,4.0,8.0,1.7161000000000006,3.825199999999999,4.0348,7.859999999999999,18.0,36.0,54.0,90.0,900.0,960.0,720.0,1680.0,2.7225,22.704,16.830000000000002,39.53399999999999,108.0,228.0,372.0,474.0,46.53720000000004,111.52679999999998,167.81160000000003,200.2505999999998,600.0,1488.0,2124.0,2550.0,3132.0,6624.0,9756.0,10944.0,738.3798000000008,1527.2460000000008,2517.5952000000016,3114.368999999999
ADUWON_clean,0.0,test,16.38544,5.99303,16.38544,0.521247,2235.22,4288.22,0.6761,1.2970818057466038,0.6761,0.0,1.29708,0.0,9140.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.2799999999999998,0.2399999999999998,0.0,-2.5,-1.5,-3.0,0.0,3.0,11.0,13.0,0.0,-9.000000000000002,-11.207110000000002,-17.207110000000004,0.0,1.3350000000000006,3.02,3.9100000000000006,0.0,0.0,0.0,0.0,0.0,-0.04,-0.04,-0.08,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,1.5,3.5,4.0,0.5328999999999998,0.8431500000000002,1.66075,1.9564000000000004,2.5,8.5,13.0,17.0,64.0,72.0,136.0,152.0,28.09,89.835,157.71268299999997,203.55768300000008,11.8336,13.157999999999996,31.0288,33.88399999999999,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.095,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,0.0,0.0,0.0,0.0,0.0,1.92,1.7599999999999998,3.68,0.0,8.0,4.0,16.0,0.0,80.0,88.0,168.0,0.0,-6.12,-2.559999999999999,-8.68,9.0,16.0,20.0,24.0,5.967299999999999,11.5632,13.848399999999996,13.490399999999996,36.0,80.0,80.0,48.0,1184.0,2176.0,2112.0,1152.0,76.99249999999999,122.73919999999998,180.9672,210.528,1.0,4.0,4.0,8.0,1.4641,3.5332000000000003,3.7268,7.260000000000001,16.0,32.0,48.0,64.0,784.0,896.0,672.0,1568.0,3.6481,26.2816,19.482,45.7636,108.0,228.0,372.0,474.0,46.537199999999984,111.52679999999992,167.81159999999988,200.2506,600.0,1488.0,2124.0,2550.0,3132.0,6624.0,9756.0,10944.0,738.3798000000013,1527.2459999999996,2517.595199999998,3114.369000000001
AFENEE_clean,1.0,train,4.49346,3.41581,4.49346,1.24906,0.0,0.0,0.1815,0.1453092725729748,0.0,0.1815,0.0,0.14531,0.0,361.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.71,1.3,0.0,-2.5,-1.5,2.0,0.0,2.0,14.5,22.5,0.0,-7.8,-3.964219999999999,4.275115,0.0,0.9800000000000004,2.905,3.674999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,5.5,0.5625,1.1549999999999998,1.99875,2.118749999999999,4.0,13.0,21.0,18.0,49.0,84.0,119.0,112.0,54.76,167.24,275.75522800000005,269.544149,9.241600000000002,15.503999999999998,32.75599999999999,39.65679999999999,0.0,0.0,0.0,0.0,0.0,2.12,4.079999999999999,11.36,0.0,4.0,6.0,30.0,0.0,160.0,328.0,696.0,0.0,-4.44,-4.96,-7.120000000000004,13.0,26.0,40.0,48.0,8.6316,18.1058,29.5728,27.781600000000005,66.0,164.0,224.0,164.0,2693.0,3376.0,5556.0,1992.0,92.7113,183.9746,272.6712,367.098,1.0,4.0,8.0,16.0,1.6384,3.84,7.884799999999999,11.673599999999997,16.0,48.0,104.0,136.0,2209.0,1316.0,2256.0,2632.0,3.7249,23.4688,39.37199999999999,73.34,38.0,78.0,128.0,146.0,14.200600000000003,34.911800000000014,49.68880000000002,54.17460000000001,206.0,492.0,636.0,708.0,790.0,1824.0,2384.0,2422.0,228.1264,495.0570000000002,794.408,902.0212
AFOYAW_clean,1.0,train,5.94533,4.22739,5.91011,0.978122,1351.29,1381.51,0.3766,0.3850235451201383,0.3766,0.0,0.385023,0.0,862.656,0.0,0.0,0.0,0.0,0.0,0.0,-0.0504,0.6335999999999999,0.6335999999999999,0.0,-0.24,4.32,3.04,0.0,2.5200000000000005,12.32,12.32,0.0,-9.828,-1.7725136,-1.7725136,0.0,1.2348000000000006,2.3408,2.3408,0.0,0.0,0.0,0.0,0.0,-0.02,0.36,0.36,0.0,-1.0,-1.0,0.0,0.0,1.0,7.0,7.0,0.0,-3.9,-1.00711,-1.00711,0.0,0.4900000000000002,1.33,1.33,1.0,2.76,5.279999999999999,3.5200000000000005,0.5625,1.5903,2.4948,1.5048,7.8,22.92,30.72000000000001,20.160000000000004,49.0,117.6,172.48000000000002,86.24000000000001,54.760000000000005,223.8648,302.24940064000003,205.87180064000003,9.2416,21.753024,41.679616,25.4144,1.0,2.0,3.0,2.0,0.5625,1.14,1.4175,0.8550000000000001,4.0,10.0,14.0,8.0,49.0,91.0,98.0,49.0,54.760000000000005,138.38,171.732614,116.972614,9.2416,16.9936,23.681600000000003,14.44,0.0,0.0,0.0,0.0,0.0,2.855,5.349999999999999,9.459999999999996,0.0,7.0,15.0,27.0,0.0,98.0,185.5,310.0,0.0,-5.53,-6.565000000000001,-10.365000000000006,80.0,180.0,316.0,464.0,43.62040000000001,109.676,193.812,256.1643999999999,496.0,1360.0,2268.0,2724.0,5838.0,12296.0,22766.0,26088.0,555.1056000000001,1260.8280000000009,2258.731999999999,3318.6784,1.0,4.5,9.0,14.0,1.9044,4.629899999999999,9.7566,13.6068,20.5,61.5,118.0,165.0,841.0,942.5,2189.5,2784.0,3.61,26.752,44.9635,70.23349999999998,24.0,52.0,80.0,90.0,10.3992,25.47320000000001,36.968,36.38819999999999,132.0,328.0,472.0,458.0,662.0,1564.0,2136.0,1772.0,159.1946,359.7964,550.7928,572.9750000000003
AFOYIE_clean,1.0,train,9.09956,8.62458,9.09178,0.761887,1871.53,2456.45,0.5795,0.7606114817551685,0.5795,0.0,0.760612,0.0,1393.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.72,0.72,0.0,0.0,6.0,4.0,0.0,3.0,14.0,14.0,0.0,-11.7,-2.01422,-2.01422,0.0,1.4700000000000006,2.66,2.66,0.0,0.0,0.0,0.0,0.0,-0.02,0.36,0.36,0.0,-1.0,-1.0,0.0,0.0,1.0,7.0,7.0,0.0,-3.9,-1.00711,-1.00711,0.0,0.4900000000000002,1.33,1.33,1.0,3.0,6.0,4.0,0.5625,1.7325,2.835,1.71,9.0,27.0,36.0,24.0,49.0,126.0,196.0,98.0,54.760000000000005,250.86,343.465228,233.94522800000004,9.2416,23.256,47.363200000000006,28.880000000000003,1.0,2.0,3.0,2.0,0.5625,1.14,1.4175,0.855,4.0,10.0,14.0,8.0,49.0,91.0,98.0,49.0,54.760000000000005,138.38,171.732614,116.972614,9.2416,16.9936,23.681600000000003,14.44,0.0,0.0,0.0,0.0,0.0,2.52,4.959999999999999,8.999999999999998,0.0,4.0,8.0,20.0,0.0,88.0,180.0,292.0,0.0,-4.5600000000000005,-7.160000000000001,-8.360000000000003,18.0,40.0,72.0,98.0,13.052,30.300000000000008,56.30159999999998,66.7736,112.0,312.0,520.0,464.0,2362.0,4312.0,7880.0,7946.0,133.17280000000002,290.3808,515.7663999999999,730.6544,1.0,4.0,8.0,13.0,1.9044,4.14,8.3904,12.3372,16.0,48.0,96.0,128.0,841.0,812.0,1508.0,2465.0,3.61,23.104,42.484,62.81399999999999,24.0,52.0,80.0,90.0,10.3992,25.47320000000001,36.96800000000001,36.38820000000001,132.0,328.0,472.0,458.0,662.0,1564.0,2136.0,1772.0,159.19460000000004,359.79640000000006,550.7927999999999,572.9750000000001
AFOYOK_clean,1.0,val,7.73482,5.71785,7.72321,0.979448,1367.59,1396.29,0.386,0.3940995336148524,0.386,0.0,0.3941,0.0,968.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0199999999999999,-0.0399999999999999,-0.0199999999999999,0.0,0.0,-1.0,-1.0,0.0,1.0,2.0,1.0,0.0,-3.9,-7.8,-3.9,0.0,0.4900000000000002,0.9800000000000004,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.5625,1.14,1.1549999999999998,0.5774999999999999,4.0,8.0,10.0,6.0,49.0,91.0,84.0,42.0,54.760000000000005,138.38000000000002,167.24,83.62,9.241600000000002,16.993600000000004,15.504,7.752,0.0,0.0,0.0,0.0,0.0,3.78,7.439999999999998,7.319999999999997,0.0,18.0,42.0,42.0,0.0,132.0,270.0,276.0,0.0,-6.840000000000002,-10.740000000000004,-7.800000000000001,26.0,60.0,132.0,218.0,17.6736,45.44999999999999,97.95239999999994,139.476,192.0,612.0,1188.0,1128.0,2702.0,6468.0,12996.0,14270.0,196.14920000000004,435.5711999999999,995.448,1686.2660000000003,1.0,6.0,12.0,13.0,1.9044,6.21,12.5856,14.655599999999998,36.0,108.0,180.0,216.0,841.0,1218.0,2262.0,2929.0,3.61,34.656,63.72599999999999,61.74999999999999,20.0,44.0,64.0,66.0,9.912400000000003,23.37880000000001,32.771200000000015,29.79220000000001,108.0,264.0,372.0,346.0,632.0,1444.0,1920.0,1564.0,134.3564,299.9224,421.8720000000001,411.09100000000007
AGARUW_clean,1.0,train,6.77693,6.25183,6.7733,1.77195,1133.91,639.922,0.3504,0.1977482434605942,0.3504,0.0,0.197748,0.0,848.482,0.0,0.0,0.0,0.0,0.0,0.0,0.1279999999999999,-0.04,0.1359999999999999,0.0,0.4,-0.8,1.2,0.0,3.6,2.0,3.2,0.0,-2.8028440000000003,-7.080000000000001,-1.9628440000000005,0.0,0.8880000000000001,0.9440000000000002,0.728,0.0,0.0,0.0,0.0,0.0,-0.036,0.0399999999999999,0.0439999999999999,0.0,-2.0,-1.6,-1.8,0.0,1.8,3.0,2.8,0.0,-5.58,-5.361422000000001,-4.221422,0.0,0.8100000000000003,0.996,0.8800000000000002,0.8,1.6,2.0,2.4,0.43816,0.7918400000000001,1.1309999999999998,1.2238399999999998,4.0,8.4,12.4,9.2,45.2,58.4,95.2,106.0,33.13999999999999,92.6490456,135.536,117.80904560000002,8.43008,12.98144,17.544639999999998,21.83392,1.0,1.2,2.4,2.0,0.53882,0.6776800000000002,1.27216,1.05576,1.6,4.8,6.8,5.8,61.0,56.6,119.4,94.6,33.424000000000014,75.58800000000001,120.8665228,98.5485228,11.3152,10.41632,23.0856,18.6088,0.0,0.0,0.0,0.0,0.0,7.659999999999998,7.379999999999997,18.36000000000001,0.0,42.0,40.0,105.0,0.0,393.0,407.0,950.0,0.0,-18.32,-12.089999999999996,-37.97,44.0,124.0,308.0,444.0,33.817200000000014,113.326,233.39080000000013,315.04919999999987,484.0,1732.0,3252.0,3860.0,15044.0,31472.0,62512.0,58816.0,382.8125999999999,742.4168000000004,2819.3872000000006,3446.481600000001,1.0,8.0,10.0,19.0,2.8561,9.903400000000005,16.088799999999996,23.2375,64.0,176.0,320.0,376.0,3249.0,3591.0,9291.0,7581.0,1.2100000000000002,29.832,25.399,64.75699999999999,10.0,19.33333333333333,27.33333333333333,25.33333333333333,5.060466666666668,10.324066666666669,13.985933333333328,11.678266666666667,46.66666666666666,106.0,131.33333333333334,100.0,433.3333333333333,738.6666666666666,1068.0,821.3333333333334,86.00783333333332,148.39946666666668,221.3908,195.80453333333327
AGUTUS_clean,0.0,train,3.68088,2.53188,3.66885,1.36197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0316666666666666,0.5700000000000001,0.6016666666666667,0.0,-0.4166666666666666,3.083333333333333,3.5,0.0,1.5833333333333337,11.083333333333332,9.5,0.0,-6.175,-1.5945908333333334,4.580409166666668,0.0,0.7758333333333336,2.105833333333333,1.3299999999999996,0.0,0.0,0.0,0.0,0.0,-0.02,0.36,0.38,0.0,-1.0,-1.0,0.0,0.0,1.0,7.0,6.0,0.0,-3.9,-1.00711,2.8928900000000004,0.0,0.4900000000000002,1.33,0.8399999999999999,1.0,2.583333333333333,4.75,3.1666666666666665,0.5625,1.4768750000000002,2.244375,1.3299999999999998,6.916666666666666,19.916666666666664,26.833333333333336,13.833333333333332,49.0,115.5,155.16666666666669,88.66666666666666,54.760000000000005,187.15833333333336,271.90997216666665,139.51163883333334,9.2416,21.5156,37.49586666666667,25.221866666666667,1.0,2.0,3.0,2.0,0.5625,1.14,1.4175,0.84,4.0,10.0,14.0,8.0,49.0,91.0,98.0,56.0,54.760000000000005,138.38,171.732614,88.11261400000001,9.2416,16.9936,23.681600000000003,15.9296,0.0,0.0,0.0,0.0,0.0,3.1499999999999995,6.1999999999999975,11.249999999999996,0.0,10.0,23.0,40.0,0.0,110.0,225.0,365.0,0.0,-5.700000000000001,-8.950000000000003,-10.450000000000005,28.0,56.0,100.0,170.0,18.7378,41.25,76.00199999999995,103.63120000000002,156.0,432.0,676.0,730.0,2826.0,5684.0,10340.0,10302.0,220.1106000000001,418.4255999999999,737.1240000000003,1394.5116000000005,1.0,5.0,10.0,16.0,1.9044,5.175,10.488,14.9454,25.0,75.0,135.0,200.0,841.0,1015.0,1885.0,2871.0,3.61,28.88,53.10499999999999,77.615,14.0,30.0,44.0,40.0,6.2942,14.8942,20.5516,15.962400000000002,74.0,178.0,244.0,184.0,442.0,1014.0,1320.0,840.0,100.8196,224.36160000000004,330.9828,277.8408
AGUWUV_clean,0.0,test,4.50011,3.32227,4.49351,1.51212,0.0,0.0,0.2056,0.1359680448641642,0.0,0.2056,0.0,0.135968,0.0,162.661,0.0,0.0,0.0,0.0,0.0,-0.02,-0.0266666666666666,-0.04,0.0,-1.0,-1.3333333333333333,-2.0,0.0,1.0,1.3333333333333333,2.0,0.0,-3.3000000000000003,-4.6000000000000005,-6.6000000000000005,0.0,0.4600000000000001,0.6233333333333335,0.9200000000000004,0.0,0.0,0.0,0.0,0.0,-0.03,0.1533333333333332,0.1533333333333333,0.0,-1.5,-1.3333333333333333,-1.3333333333333333,0.0,1.5,4.833333333333333,4.833333333333333,0.0,-5.25,-5.103555,-4.503555,0.0,0.7050000000000002,1.2883333333333338,1.2583333333333335,1.0,1.6666666666666667,2.333333333333333,1.6666666666666667,0.5526333333333333,0.9423666666666668,1.3125,0.9472333333333336,3.0,7.0,9.333333333333334,7.333333333333333,54.0,79.0,114.33333333333331,76.33333333333333,45.870000000000005,102.59666666666668,139.83333333333334,113.92666666666666,10.1056,14.7496,21.278133333333333,14.096533333333332,1.0,1.6666666666666667,2.833333333333333,2.5,0.5526333333333332,0.9498666666666667,1.45875,1.2709833333333336,3.0,8.0,11.333333333333334,9.333333333333334,54.0,75.5,114.33333333333331,97.33333333333331,45.870000000000005,117.02666666666666,170.93964033333336,144.04630699999998,10.1056,14.004799999999998,23.87733333333333,20.769333333333336,0.0,0.0,0.0,0.0,0.0,2.186666666666666,3.266666666666666,5.906666666666665,0.0,10.666666666666666,13.333333333333334,30.666666666666668,0.0,96.0,159.33333333333334,253.3333333333333,0.0,-6.073333333333333,-5.673333333333332,-9.313333333333334,33.0,80.0,146.0,218.0,21.51530000000001,55.0296,97.9706,136.9362,226.0,628.0,1042.0,1272.0,3730.0,8064.0,12810.0,15904.0,265.3969,584.0140000000001,1169.118,1729.4465999999998,1.0,4.666666666666667,7.333333333333333,12.0,1.4641,4.186599999999999,6.784066666666668,10.422133333333331,22.666666666666668,57.333333333333336,101.33333333333331,134.66666666666666,784.0,970.6666666666666,1288.0,2314.6666666666665,3.6481,28.62453333333333,37.58879999999999,61.56566666666666,16.0,33.333333333333336,48.0,50.0,7.9888,17.7116,24.5136,23.93726666666667,81.33333333333333,192.0,254.66666666666663,243.3333333333333,609.3333333333334,1204.0,1674.6666666666667,1537.3333333333333,124.77933333333333,245.04639999999995,359.1826666666666,357.6247333333333
AHOBEG_clean,1.0,train,4.70788,2.91605,4.70235,1.32229,0.0,0.0,0.1402,0.1060281783874944,0.0,0.1402,0.0,0.106028,0.0,251.891,0.0,0.0,0.0,0.0,0.0,-0.0466666666666666,0.2066666666666666,0.3133333333333334,0.0,-1.3333333333333333,0.3333333333333333,-0.6666666666666666,0.0,2.333333333333333,6.333333333333333,9.333333333333334,0.0,-7.900000000000001,-5.971406666666667,-7.707110000000001,0.0,1.0833333333333337,1.6433333333333338,2.353333333333334,0.0,0.0,0.0,0.0,0.0,-0.04,0.2199999999999999,0.0666666666666666,0.0,-2.0,-1.3333333333333333,-2.6666666666666665,0.0,2.0,5.666666666666667,5.0,0.0,-6.6000000000000005,-3.371406666666667,-8.335703333333333,0.0,0.9200000000000004,1.3166666666666669,1.63,1.0,1.6666666666666667,3.333333333333333,3.0,0.5427666666666666,0.9522333333333334,1.68,1.4119666666666666,3.6666666666666665,11.0,15.666666666666666,13.0,59.0,74.0,137.66666666666666,99.0,36.98,123.54666666666668,182.76174266666663,168.952614,10.969600000000002,13.6,29.028266666666667,23.552,1.0,1.3333333333333333,2.6666666666666665,2.0,0.5427666666666666,0.7597333333333335,1.295,1.0344666666666669,2.0,6.0,8.0,6.666666666666667,59.0,60.0,109.66666666666669,80.33333333333333,36.98,95.67333333333332,127.01507600000002,118.84420466666666,10.969600000000002,11.015999999999998,23.86026666666666,16.50933333333333,0.0,0.0,0.0,0.0,0.0,2.365,3.985,6.635000000000002,0.0,8.5,14.0,27.0,0.0,86.5,146.5,241.5,0.0,-6.62,-3.655,-11.545000000000002,20.0,40.0,68.0,104.0,12.5146,27.9786,45.3368,55.60419999999999,108.0,286.0,410.0,404.0,2230.0,4628.0,6800.0,6048.0,158.25359999999998,293.40959999999984,545.2171999999999,826.0607999999999,1.0,4.5,7.5,11.5,1.5876,4.1643,6.8859,9.8973,20.5,54.5,90.5,113.0,729.0,945.0,1512.0,1863.0,3.5344,28.3504,33.3794,62.35019999999999,29.0,61.0,95.0,117.0,13.4133,31.084900000000008,46.234300000000005,51.99370000000001,156.0,387.0,559.0,605.0,947.5,1926.0,2862.0,2916.0,208.23745,418.455,664.4112,772.8135000000001
AHOJUC_clean,0.0,val,3.5771,2.70033,3.5771,2.04926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900000000000002,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,59.1,0.0,0.0,0.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-19.7,0.0,0.0,0.0,1.25,0.0,0.0,1.0,3.0,0.0,0.0,1.1236000000000002,2.3214,0.0,0.0,9.0,9.0,0.0,0.0,225.0,360.0,0.0,0.0,625.0,397.5,0.0,0.0,4.7961,22.600800000000003,0.0,0.0,1.0,1.0,2.0,0.0,0.5328999999999999,0.7738,1.0658,0.0,1.0,3.0,2.0,0.0,64.0,120.0,128.0,0.0,28.09,132.5,56.18,0.0,11.8336,7.5336,23.6672,0.0,0.0,0.0,0.0,0.0,0.0,2.9400000000000004,0.9599999999999996,5.880000000000002,0.0,24.0,18.0,48.0,0.0,90.0,48.0,180.0,0.0,-10.86,-3.3600000000000003,-21.72,13.0,24.0,42.0,60.0,11.4274,19.9728,31.505400000000005,46.428,66.0,168.0,192.0,120.0,2263.0,3648.0,6060.0,7200.0,102.4351,157.6896,397.8444,452.016,1.0,6.0,6.0,12.0,1.4884,5.3436,7.759200000000002,10.687199999999995,36.0,72.0,108.0,144.0,529.0,1104.0,2070.0,2208.0,2.6569,33.6432,21.4182,67.2864,4.0,6.0,6.0,0.0,2.7223,4.6428,3.1974,0.0,12.0,18.0,6.0,0.0,417.0,720.0,384.0,0.0,40.2969,45.2016,71.0016,0.0
